00:15:08.967 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'61200223-3b4f-4a46-9f22-2dafa8d5df83','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'}),'error':({})}) | Service: ERROR | 
00:42:29.278 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'f2e83036-78b8-4603-bb12-9995ce4d2afd','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'34'}),'params':({}),'body':({'count_by':'category_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:44:17.655 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'c6bf4ec6-4b2e-4af3-aa30-988241c8694e','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'32'}),'params':({}),'body':({'count_by':'source_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:44:40.865 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'b1fb5627-2d3c-4dc4-b882-5bf151767b35','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:44:59.800 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'c6297380-aaa3-49ac-85fd-65ecddc6c96d','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:45:48.550 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'bcb2ff4e-0204-4f5b-a07d-7196fa86ef3e','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:46:09.262 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'41dcd463-9f01-4461-8db4-8b092fa993bc','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'32'}),'params':({}),'body':({'count_by':'source_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:52:16.451 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'d31608e0-b017-4a4f-a030-36abd08185ee','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'32'}),'params':({}),'body':({'count_by':'source_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:52:34.795 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'607d7b95-4adb-41df-b0ab-2c25df9b545e','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:52:51.228 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'781ca67f-047c-417d-a3ee-76f8538843fc','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'34'}),'params':({}),'body':({'count_by':'category_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:56:08.518 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'b09f541b-9093-4fde-9e51-2d4258d9c8ef','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'34'}),'params':({}),'body':({'count_by':'category_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:56:17.449 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'41c3b192-3abd-410c-87f9-9e5c1c75fb0d','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:56:40.735 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'5dae1264-f846-4a84-8cea-93cefaa45ec7','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
00:59:54.337 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'e3fbdaf7-f4a1-4194-8c2e-c42985888da7','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
01:04:27.503 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'8ff4c03f-739f-4361-a897-95c484c07893','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
01:06:45.599 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'0136f4d7-5472-4e01-bf9f-83d075674baa','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'37'}),'params':({}),'body':({'count_by':'methodology_id','is_deleted':'0'})}) | Service: SUCCESS | 
01:07:10.717 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'c9bf1c85-18da-461d-bda8-5da4622e7713','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'68'}),'params':({}),'body':({'count_by':'methodology_id','limit':1,'page':2,'is_deleted':'0'})}) | Service: SUCCESS | 
01:07:18.891 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'db9c7dd3-4c72-4961-a3b4-4c19e967e418','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'68'}),'params':({}),'body':({'count_by':'methodology_id','limit':1,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:09:07.344 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'0a101674-329e-4077-9ec7-074a11da1565','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:10:51.824 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'4d77dce7-8a88-4f2b-9034-43b8dec687f8','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:12:57.070 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'1dc18e62-1a6e-4408-94f7-b9d127a29c53','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'}),'error':({})}) | Service: ERROR | 
01:14:12.380 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'a93f5c25-53c0-45fa-8875-ca7741bcbb81','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'}),'error':({})}) | Service: ERROR | 
01:15:24.817 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'1cc93052-f7fe-431d-82b8-b02c2e5fc508','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:15:50.080 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'2a4ec900-9335-4198-9d86-877043f2b25f','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:16:18.728 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'67298a0a-80b0-4202-83fc-3f27c1f7265d','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:16:45.251 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'0ced1753-83f2-45a7-a34a-a274ae33aceb','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'69'}),'params':({}),'body':({'count_by':'methodology_id','limit':10,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:16:50.730 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'cfc54aa0-bc7a-44f3-a3b0-04e10d650947','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'68'}),'params':({}),'body':({'count_by':'methodology_id','limit':1,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
01:31:27.166 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'8f17671b-01bf-4a43-a5e9-1461bf74fb81','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'68'}),'params':({}),'body':({'count_by':'methodology_id','limit':1,'page':1,'is_deleted':'0'}),'error':({'name':'SequelizeDatabaseError','parent':({'code':'ER_BAD_FIELD_ERROR','errno':1054,'sqlState':'42S22','sqlMessage':'Unknown column \'$methodology_master.methodology_name$\' in \'field list\'','sql':'SELECT COUNT(`$methodology_master`.`methodology_name$`) AS `count`, `$methodology_master`.`methodology_name$`, `methodology_master`.`methodology_id` AS `methodology_master.methodology_id`, `methodology_master`.`methodology_name` AS `methodology_master.methodology_name`, `methodology_master`.`created_by` AS `methodology_master.created_by`, `methodology_master`.`updated_by` AS `methodology_master.updated_by`, `methodology_master`.`is_deleted` AS `methodology_master.is_deleted`, `methodology_master`.`createdAt` AS `methodology_master.createdAt`, `methodology_master`.`updatedAt` AS `methodology_master.updatedAt` FROM `emission_factor` AS `emission_factor` LEFT OUTER JOIN `methodology_master` AS `methodology_master` ON `emission_factor`.`methodology_id` = `methodology_master`.`methodology_id` WHERE `emission_factor`.`is_deleted` = 0 GROUP BY `$methodology_master`.`methodology_name$` LIMIT 0, 1;','parameters':undefined}),'original':({'code':'ER_BAD_FIELD_ERROR','errno':1054,'sqlState':'42S22','sqlMessage':'Unknown column \'$methodology_master.methodology_name$\' in \'field list\'','sql':'SELECT COUNT(`$methodology_master`.`methodology_name$`) AS `count`, `$methodology_master`.`methodology_name$`, `methodology_master`.`methodology_id` AS `methodology_master.methodology_id`, `methodology_master`.`methodology_name` AS `methodology_master.methodology_name`, `methodology_master`.`created_by` AS `methodology_master.created_by`, `methodology_master`.`updated_by` AS `methodology_master.updated_by`, `methodology_master`.`is_deleted` AS `methodology_master.is_deleted`, `methodology_master`.`createdAt` AS `methodology_master.createdAt`, `methodology_master`.`updatedAt` AS `methodology_master.updatedAt` FROM `emission_factor` AS `emission_factor` LEFT OUTER JOIN `methodology_master` AS `methodology_master` ON `emission_factor`.`methodology_id` = `methodology_master`.`methodology_id` WHERE `emission_factor`.`is_deleted` = 0 GROUP BY `$methodology_master`.`methodology_name$` LIMIT 0, 1;','parameters':undefined}),'sql':'SELECT COUNT(`$methodology_master`.`methodology_name$`) AS `count`, `$methodology_master`.`methodology_name$`, `methodology_master`.`methodology_id` AS `methodology_master.methodology_id`, `methodology_master`.`methodology_name` AS `methodology_master.methodology_name`, `methodology_master`.`created_by` AS `methodology_master.created_by`, `methodology_master`.`updated_by` AS `methodology_master.updated_by`, `methodology_master`.`is_deleted` AS `methodology_master.is_deleted`, `methodology_master`.`createdAt` AS `methodology_master.createdAt`, `methodology_master`.`updatedAt` AS `methodology_master.updatedAt` FROM `emission_factor` AS `emission_factor` LEFT OUTER JOIN `methodology_master` AS `methodology_master` ON `emission_factor`.`methodology_id` = `methodology_master`.`methodology_id` WHERE `emission_factor`.`is_deleted` = 0 GROUP BY `$methodology_master`.`methodology_name$` LIMIT 0, 1;','parameters':({})})}) | Service: ERROR | 
01:31:48.484 | Info | ({'method':'POST','host':'localhost','port':'443','path':'/emission_factor/count/various_attribute','headers':({'content-type':'application/json','authorization':'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0YjQ1YTUzZS1hNDE3LTQ4ODItYmMzNS1jMjEyYmEzNWExODMiLCJpYXQiOjE3MTY4OTA5NDMsImV4cCI6MjQzNjg5MDk0M30.PHhOw5U4iHn-aaURo3Ci95WDNpwSa6Nrwb4eMKr49CE','user-agent':'PostmanRuntime/7.39.0','accept':'*/*','postman-token':'7df2e7d6-460f-46cf-a46b-33895dfb49d4','host':'localhost:3000','accept-encoding':'gzip, deflate, br','connection':'keep-alive','content-length':'68'}),'params':({}),'body':({'count_by':'methodology_id','limit':1,'page':1,'is_deleted':'0'})}) | Service: SUCCESS | 
